variable,coef,se,t,p_value,ci_low,ci_high,stars,sector,outcome,n,r2
active_enterprises,-4.65000874141501e-05,4.358443924102581e-05,-1.0668965397719241,0.2860185575424953,-0.00013192401861293493,3.8923843784634726e-05,,Life Sciences,lq_bus,290,0.284
high_growth_enterprises,0.006035008122182162,0.0035225096560407136,1.7132694332953189,0.08666298305347778,-0.0008689839388522106,0.012939000183216535,*,Life Sciences,lq_bus,290,0.284
broadband_availability,0.010512695886238958,0.00343463515775206,3.060789691886643,0.002207540926758534,0.003780934677009874,0.01724445709546804,***,Life Sciences,lq_bus,290,0.284
net_additions,0.013378566903172365,0.011829011536094013,1.13099618360758,0.258056697735759,-0.009805869680280722,0.03656300348662545,,Life Sciences,lq_bus,290,0.284
related_variety,1.0314098856247502,0.12522171933824167,8.236669254147241,1.770711176339358e-16,0.7859798256396138,1.2768399456098867,***,Life Sciences,lq_bus,290,0.284
level_3+_qualifications,0.020377683241134377,0.008025400051400646,2.5391485920478107,0.011112261592665705,0.0046481881788632134,0.03610717830340554,**,Life Sciences,growth_bus,252,0.363
gcse_by_age_19,-0.014993247723898574,0.011269857967644556,-1.330384798720957,0.18339152047733775,-0.03708176345136367,0.007095268003566524,,Life Sciences,growth_bus,252,0.363
apprenticeship_achievements,-0.00016720239035004892,0.0002878075895566784,-0.58095198464918,0.5612728148354333,-0.0007312949003584247,0.00039689011965832687,,Life Sciences,growth_bus,252,0.363
fe_and_skills_participation,-2.5112586649699826e-05,4.2065427656005475e-05,-0.5969887398996793,0.5505148984036493,-0.0001075593098497457,5.7334136550346046e-05,,Life Sciences,growth_bus,252,0.363
deaths_of_enterprises,-0.00021652588063514658,7.332290595029616e-05,-2.9530455432566227,0.003146555365742705,-0.00036023613553954465,-7.281562573074849e-05,***,Life Sciences,growth_bus,252,0.363
high_growth_enterprises,0.0025618073121665332,0.0020900680250468284,1.2257052313448675,0.22030962087182948,-0.0015346507421640102,0.006658265366497077,,Life Sciences,growth_bus,252,0.363
broadband_availability,0.008128363014774136,0.002672925111060099,3.0409991589889236,0.0023579448941153168,0.0028895260637236183,0.013367199965824654,***,Life Sciences,growth_bus,252,0.363
related_variety,0.951605501757045,0.11837125771884409,8.03916018208831,9.045627080812483e-16,0.7196020998234016,1.1836089036906883,***,Life Sciences,growth_bus,252,0.363
level_3+_qualifications,0.0016533161807926369,0.003316113166621907,0.4985704943468061,0.6180819956648562,-0.004846146194445372,0.008152778556030646,,Professional and Business Services,lq_emp,290,0.46
gcse_by_age_19,0.013976451141723727,0.004739326192415349,2.9490376003430927,0.0031876519096105446,0.004687542493602297,0.023265359789845157,***,Professional and Business Services,lq_emp,290,0.46
apprenticeship_achievements,-0.0003840851404920487,0.00014864269119940993,-2.583949048505746,0.009767622285514815,-0.000675419461808001,-9.275081917609637e-05,***,Professional and Business Services,lq_emp,290,0.46
fe_and_skills_participation,-4.670803361594976e-05,1.607326653021764e-05,-2.9059453178443198,0.003661454294986766,-7.821105712908941e-05,-1.520501010281011e-05,***,Professional and Business Services,lq_emp,290,0.46
active_enterprises,-1.573677967849427e-05,6.12024139781609e-06,-2.5712678071995145,0.010132693695990048,-2.7732232394904886e-05,-3.741326962083654e-06,**,Professional and Business Services,lq_emp,290,0.46
high_growth_enterprises,0.005881654890619164,0.001873014002043026,3.140208713978452,0.0016882750734074792,0.002210614904075602,0.009552694877162727,***,Professional and Business Services,lq_emp,290,0.46
broadband_availability,0.006685815960202088,0.0010745590003533039,6.2219161144282085,4.911196147418923e-10,0.0045797190202462494,0.008791912900157926,***,Professional and Business Services,lq_emp,290,0.46
4g_area_coverage,0.006755237618839538,0.009345086002418089,0.7228652167665001,0.46976269518395797,-0.011560794378329306,0.025071269616008383,,Professional and Business Services,lq_emp,290,0.46
net_additions,0.006421396003247869,0.0030014251712178275,2.1394489740493476,0.032399324229536466,0.0005387107653689622,0.012304081241126776,**,Professional and Business Services,lq_emp,290,0.46
related_variety,-0.2890584337961146,0.4015954052181344,-0.7197752515099292,0.47166338496596116,-1.076170964380427,0.4980540967881977,,Professional and Business Services,lq_emp,290,0.46
level_3+_qualifications,0.008640112679604472,0.00127620788265511,6.77014520677383,1.2865320667705076e-11,0.006138791192814337,0.011141434166394607,***,Professional and Business Services,lq_bus,290,0.778
gcse_by_age_19,0.00855966166095895,0.001923345114667669,4.450403412097968,8.570913544454312e-06,0.004789974506369259,0.012329348815548643,***,Professional and Business Services,lq_bus,290,0.778
apprenticeship_starts,-6.505137199957634e-05,0.00013313179093547468,-0.48862387820730924,0.6251080047372577,-0.00032598488743042274,0.0001958821434312701,,Professional and Business Services,lq_bus,290,0.778
apprenticeship_achievements,-0.00026661181319930036,0.0002251383629641884,-1.1842131642473963,0.23632869235048004,-0.0007078748961474161,0.0001746512697488153,,Professional and Business Services,lq_bus,290,0.778
