sector,dep_var,model_type,feature,importance
Digital and Technologies,cagr_bus,regression,fe_and_skills_participation,0.03938802555302466
Digital and Technologies,cagr_bus,regression,smokers,0.03622526153083697
Digital and Technologies,cagr_bus,regression,reception_obesity,0.020918565413204977
Digital and Technologies,cagr_bus,regression,year_6_obesity,0.011272864476713497
Digital and Technologies,cagr_bus,regression,adult_obesity,0.029044167410522955
Digital and Technologies,cagr_bus,regression,cancer_diagnosis,0.012769750437150805
Digital and Technologies,cagr_bus,regression,under_75_mortality_rate,0.004610854293067195
Digital and Technologies,cagr_bus,regression,life_satisfaction,0.008622985819147652
Digital and Technologies,cagr_bus,regression,worthwhile,0.006001244103720706
Digital and Technologies,cagr_bus,regression,happiness,0.013240820462602155
Digital and Technologies,cagr_bus,regression,anxiety,0.016409433882298406
Digital and Technologies,cagr_bus,regression,net_additions,0.04843425995075429
Digital and Technologies,cagr_bus,regression,related_variety,0.1664812536835005
Digital and Technologies,cagr_bus,regression,size_large_share,0.0010709365409878038
Digital and Technologies,cagr_bus,regression,size_micro_share,0.06614336011248365
Digital and Technologies,cagr_bus,regression,public_transport_to_employer,0.017509697604718762
Digital and Technologies,cagr_bus,regression,drive_to_employer,0.007420064897241502
Digital and Technologies,cagr_bus,regression,cycle_to_employer,0.020276779509441876
Digital and Technologies,lq_emp_binary,classification,new_enterprises,0.009383467920696312
Digital and Technologies,lq_emp_binary,classification,deaths_of_enterprises,0.01239231230493274
Digital and Technologies,lq_emp_binary,classification,active_enterprises,0.013194115964281302
Digital and Technologies,lq_emp_binary,classification,high_growth_enterprises,0.04693059431021287
Digital and Technologies,lq_emp_binary,classification,broadband_availability,0.03209283331606518
Digital and Technologies,lq_emp_binary,classification,4g_area_coverage,0.0037126297325192795
Digital and Technologies,lq_emp_binary,classification,gcse_by_age_19,0.07647435518206352
Digital and Technologies,lq_emp_binary,classification,early_years_comms,0.015984075880796794
Digital and Technologies,lq_emp_binary,classification,early_years_literacy,0.008489293487303842
Digital and Technologies,lq_emp_binary,classification,early_years_maths,0.028241592099040223
Digital and Technologies,lq_emp_binary,classification,apprenticeship_starts,0.03729240921350078
Digital and Technologies,lq_emp_binary,classification,apprenticeship_achievements,0.02538171489465092
Digital and Technologies,lq_emp_binary,classification,level_3+_qualifications,0.06536645653705807
Digital and Technologies,lq_emp_binary,classification,fe_and_skills_participation,0.06253268887239928
Digital and Technologies,lq_emp_binary,classification,smokers,0.008252593824388157
Digital and Technologies,lq_emp_binary,classification,reception_obesity,0.023088222740567755
Digital and Technologies,lq_emp_binary,classification,year_6_obesity,0.04366866016796808
Digital and Technologies,lq_emp_binary,classification,adult_obesity,0.03950250226771879
Digital and Technologies,lq_emp_binary,classification,cancer_diagnosis,0.042557554525074495
Digital and Technologies,lq_emp_binary,classification,under_75_mortality_rate,0.038090091049518646
Digital and Technologies,lq_emp_binary,classification,life_satisfaction,0.00914486733032491
Digital and Technologies,lq_emp_binary,classification,worthwhile,0.00620001745487389
Digital and Technologies,lq_emp_binary,classification,happiness,0.004620374821292841
Digital and Technologies,lq_emp_binary,classification,anxiety,0.005765133598400986
Digital and Technologies,lq_emp_binary,classification,net_additions,0.006854840865779192
Digital and Technologies,lq_emp_binary,classification,related_variety,0.00701120265798732
Digital and Technologies,lq_emp_binary,classification,size_large_share,0.16662068986756665
Digital and Technologies,lq_emp_binary,classification,size_micro_share,0.09511301418422943
Digital and Technologies,lq_emp_binary,classification,public_transport_to_employer,0.023413617617182903
Digital and Technologies,lq_emp_binary,classification,drive_to_employer,0.018474191413829836
Digital and Technologies,lq_emp_binary,classification,cycle_to_employer,0.024153885897775246
Digital and Technologies,lq_bus_binary,classification,new_enterprises,0.02680573859033818
Digital and Technologies,lq_bus_binary,classification,deaths_of_enterprises,0.037126269007694855
Digital and Technologies,lq_bus_binary,classification,active_enterprises,0.03011536122058375
Digital and Technologies,lq_bus_binary,classification,high_growth_enterprises,0.01799942250892078
Digital and Technologies,lq_bus_binary,classification,broadband_availability,0.025961849584373663
Digital and Technologies,lq_bus_binary,classification,4g_area_coverage,0.009869288829392864
Digital and Technologies,lq_bus_binary,classification,gcse_by_age_19,0.1044374492729404
Digital and Technologies,lq_bus_binary,classification,early_years_comms,0.00803206240756467
Digital and Technologies,lq_bus_binary,classification,early_years_literacy,0.0410347908649579
Digital and Technologies,lq_bus_binary,classification,early_years_maths,0.039072147191700345
Digital and Technologies,lq_bus_binary,classification,apprenticeship_starts,0.09747578862739255
Digital and Technologies,lq_bus_binary,classification,apprenticeship_achievements,0.09655833853060604
Digital and Technologies,lq_bus_binary,classification,level_3+_qualifications,0.08645718879996417
Digital and Technologies,lq_bus_binary,classification,fe_and_skills_participation,0.03529447413195295
Digital and Technologies,lq_bus_binary,classification,smokers,0.0033226887216037697
Digital and Technologies,lq_bus_binary,classification,reception_obesity,0.03612842192305223
Digital and Technologies,lq_bus_binary,classification,year_6_obesity,0.02128685655288714
Digital and Technologies,lq_bus_binary,classification,adult_obesity,0.06986700022589283
Digital and Technologies,lq_bus_binary,classification,cancer_diagnosis,0.02973812862669131
Digital and Technologies,lq_bus_binary,classification,under_75_mortality_rate,0.01869566321658055
Digital and Technologies,lq_bus_binary,classification,life_satisfaction,0.0024320165044268735
Digital and Technologies,lq_bus_binary,classification,worthwhile,0.0036513179327452333
Digital and Technologies,lq_bus_binary,classification,happiness,0.0025176066948061158
Digital and Technologies,lq_bus_binary,classification,anxiety,0.004543807742725184
Digital and Technologies,lq_bus_binary,classification,net_additions,0.002204579967176192
Digital and Technologies,lq_bus_binary,classification,related_variety,0.020763405954544557
Digital and Technologies,lq_bus_binary,classification,size_large_share,0.010977442887566568
Digital and Technologies,lq_bus_binary,classification,size_micro_share,0.0060616678644639255
Digital and Technologies,lq_bus_binary,classification,public_transport_to_employer,0.023864644909578306
Digital and Technologies,lq_bus_binary,classification,drive_to_employer,0.02674508983463409
Digital and Technologies,lq_bus_binary,classification,cycle_to_employer,0.06095949087224215
Digital and Technologies,cagr_emp_binary,classification,new_enterprises,0.027825993234994604
Digital and Technologies,cagr_emp_binary,classification,deaths_of_enterprises,0.04559761334877295
Digital and Technologies,cagr_emp_binary,classification,active_enterprises,0.039081341136534685
Digital and Technologies,cagr_emp_binary,classification,high_growth_enterprises,0.06435990974870413
Digital and Technologies,cagr_emp_binary,classification,broadband_availability,0.01742976207371908
Digital and Technologies,cagr_emp_binary,classification,4g_area_coverage,0.015393383492473163
Digital and Technologies,cagr_emp_binary,classification,gcse_by_age_19,0.0256213412796402
Digital and Technologies,cagr_emp_binary,classification,early_years_comms,0.031266197934231965
Digital and Technologies,cagr_emp_binary,classification,early_years_literacy,0.017871091906147586
Digital and Technologies,cagr_emp_binary,classification,early_years_maths,0.01823683572235446
Digital and Technologies,cagr_emp_binary,classification,apprenticeship_starts,0.016528822579446233
Digital and Technologies,cagr_emp_binary,classification,apprenticeship_achievements,0.022437819270109852
Digital and Technologies,cagr_emp_binary,classification,level_3+_qualifications,0.04592801028760192
Digital and Technologies,cagr_emp_binary,classification,fe_and_skills_participation,0.048940802748255206
Digital and Technologies,cagr_emp_binary,classification,smokers,0.02996645374824676
Digital and Technologies,cagr_emp_binary,classification,reception_obesity,0.01792346510837665
Digital and Technologies,cagr_emp_binary,classification,year_6_obesity,0.023862985367921627
Digital and Technologies,cagr_emp_binary,classification,adult_obesity,0.02704335166104012
Digital and Technologies,cagr_emp_binary,classification,cancer_diagnosis,0.04580061794358049
Digital and Technologies,cagr_emp_binary,classification,under_75_mortality_rate,0.020579305092988314
Digital and Technologies,cagr_emp_binary,classification,life_satisfaction,0.02425034147368657
Digital and Technologies,cagr_emp_binary,classification,worthwhile,0.02809238709707703
Digital and Technologies,cagr_emp_binary,classification,happiness,0.012836224876093342
Digital and Technologies,cagr_emp_binary,classification,anxiety,0.014027096044291998
Digital and Technologies,cagr_emp_binary,classification,net_additions,0.07355479350114655
Digital and Technologies,cagr_emp_binary,classification,related_variety,0.030292694075201
Digital and Technologies,cagr_emp_binary,classification,size_large_share,0.06948034237735354
Digital and Technologies,cagr_emp_binary,classification,size_micro_share,0.05942961826805103
Digital and Technologies,cagr_emp_binary,classification,public_transport_to_employer,0.024776849961129298
Digital and Technologies,cagr_emp_binary,classification,drive_to_employer,0.02327850811743871
Digital and Technologies,cagr_emp_binary,classification,cycle_to_employer,0.0382860405233909
Digital and Technologies,cagr_bus_binary,classification,new_enterprises,0.04946084461614144
Digital and Technologies,cagr_bus_binary,classification,deaths_of_enterprises,0.05189532482760221
Digital and Technologies,cagr_bus_binary,classification,active_enterprises,0.018332428041042632
Digital and Technologies,cagr_bus_binary,classification,high_growth_enterprises,0.04119032902915173
Digital and Technologies,cagr_bus_binary,classification,broadband_availability,0.022018500952048173
Digital and Technologies,cagr_bus_binary,classification,4g_area_coverage,0.010070250436601532
Digital and Technologies,cagr_bus_binary,classification,gcse_by_age_19,0.055205331267464935
Digital and Technologies,cagr_bus_binary,classification,early_years_comms,0.02361221546009342
Digital and Technologies,cagr_bus_binary,classification,early_years_literacy,0.01767281496502008
Digital and Technologies,cagr_bus_binary,classification,early_years_maths,0.03129655629756645
Digital and Technologies,cagr_bus_binary,classification,apprenticeship_starts,0.012024899230073363
Digital and Technologies,cagr_bus_binary,classification,apprenticeship_achievements,0.021752224021239202
Digital and Technologies,cagr_bus_binary,classification,level_3+_qualifications,0.019303103209337577
Digital and Technologies,cagr_bus_binary,classification,fe_and_skills_participation,0.02526895625820234
Digital and Technologies,cagr_bus_binary,classification,smokers,0.025800933586089404
Digital and Technologies,cagr_bus_binary,classification,reception_obesity,0.03285440319631865
Digital and Technologies,cagr_bus_binary,classification,year_6_obesity,0.044425136227725974
Digital and Technologies,cagr_bus_binary,classification,adult_obesity,0.016347545416542972
Digital and Technologies,cagr_bus_binary,classification,cancer_diagnosis,0.022998247099874008
Digital and Technologies,cagr_bus_binary,classification,under_75_mortality_rate,0.024009186136608775
Digital and Technologies,cagr_bus_binary,classification,life_satisfaction,0.019446785083263883
Digital and Technologies,cagr_bus_binary,classification,worthwhile,0.01417383870217345
Digital and Technologies,cagr_bus_binary,classification,happiness,0.047056808643800664
Digital and Technologies,cagr_bus_binary,classification,anxiety,0.01578263388255053
Digital and Technologies,cagr_bus_binary,classification,net_additions,0.043066994945342864
Digital and Technologies,cagr_bus_binary,classification,related_variety,0.14574032447996357
Digital and Technologies,cagr_bus_binary,classification,size_large_share,0.0010193129524826224
Digital and Technologies,cagr_bus_binary,classification,size_micro_share,0.06378009718695683
Digital and Technologies,cagr_bus_binary,classification,public_transport_to_employer,0.02906158369229524
Digital and Technologies,cagr_bus_binary,classification,drive_to_employer,0.02575577015044901
Digital and Technologies,cagr_bus_binary,classification,cycle_to_employer,0.02957662000597654
Financial Services,lq_emp,regression,new_enterprises,0.004790942181275805
Financial Services,lq_emp,regression,deaths_of_enterprises,0.009774175799200502
Financial Services,lq_emp,regression,active_enterprises,0.005509240492494459
Financial Services,lq_emp,regression,high_growth_enterprises,0.009509803415419286
Financial Services,lq_emp,regression,broadband_availability,0.012720555251747357
Financial Services,lq_emp,regression,4g_area_coverage,0.0019411026361377643
Financial Services,lq_emp,regression,gcse_by_age_19,0.016691415582026192
Financial Services,lq_emp,regression,early_years_comms,0.011162761229523853
Financial Services,lq_emp,regression,early_years_literacy,0.003958004338977231
Financial Services,lq_emp,regression,early_years_maths,0.010721641080542132
Financial Services,lq_emp,regression,apprenticeship_starts,0.0029906365617113862
Financial Services,lq_emp,regression,apprenticeship_achievements,0.0028258483011023867
Financial Services,lq_emp,regression,level_3+_qualifications,0.011990610885469181
Financial Services,lq_emp,regression,fe_and_skills_participation,0.0059056888193929485
Financial Services,lq_emp,regression,smokers,0.009023113177574203
Financial Services,lq_emp,regression,reception_obesity,0.002242997169301063
Financial Services,lq_emp,regression,year_6_obesity,0.002859929937557822
Financial Services,lq_emp,regression,adult_obesity,0.0018588126846023837
Financial Services,lq_emp,regression,cancer_diagnosis,0.005185802694548813
Financial Services,lq_emp,regression,under_75_mortality_rate,0.009593447654024529
Financial Services,lq_emp,regression,life_satisfaction,0.010945368818420674
Financial Services,lq_emp,regression,worthwhile,0.008770187244771138
Financial Services,lq_emp,regression,happiness,0.003120149788519692
Financial Services,lq_emp,regression,anxiety,0.00960096664050323
Financial Services,lq_emp,regression,net_additions,0.003540324137540034
Financial Services,lq_emp,regression,related_variety,0.045507184844143254
Financial Services,lq_emp,regression,size_large_share,0.7525876560888024
Financial Services,lq_emp,regression,size_micro_share,0.016035315116051944
Financial Services,lq_emp,regression,public_transport_to_employer,0.001808123267485659
Financial Services,lq_emp,regression,drive_to_employer,0.003471063282389466
Financial Services,lq_emp,regression,cycle_to_employer,0.00335713087874302
Financial Services,lq_bus,regression,new_enterprises,0.013142432623692387
Financial Services,lq_bus,regression,deaths_of_enterprises,0.018040072079369213
Financial Services,lq_bus,regression,active_enterprises,0.013131855447828952
Financial Services,lq_bus,regression,high_growth_enterprises,0.3366236482196493
Financial Services,lq_bus,regression,broadband_availability,0.06914924325872521
Financial Services,lq_bus,regression,4g_area_coverage,0.05108404980938687
Financial Services,lq_bus,regression,gcse_by_age_19,0.016631635797867705
Financial Services,lq_bus,regression,early_years_comms,0.04434002612044664
Financial Services,lq_bus,regression,early_years_literacy,0.01188085610045285
Financial Services,lq_bus,regression,early_years_maths,0.019718911627093653
Financial Services,lq_bus,regression,apprenticeship_starts,0.006458687202152567
Financial Services,lq_bus,regression,apprenticeship_achievements,0.005020422615105553
Financial Services,lq_bus,regression,level_3+_qualifications,0.01148255374778806
Financial Services,lq_bus,regression,fe_and_skills_participation,0.0029246699651870275
Financial Services,lq_bus,regression,smokers,0.0157164950527744
Financial Services,lq_bus,regression,reception_obesity,0.04224916074480341
Financial Services,lq_bus,regression,year_6_obesity,0.017933240595518027
Financial Services,lq_bus,regression,adult_obesity,0.03066895486985338
Financial Services,lq_bus,regression,cancer_diagnosis,0.0019904042648611854
Financial Services,lq_bus,regression,under_75_mortality_rate,0.0023207494328847853
Financial Services,lq_bus,regression,life_satisfaction,0.0006881587198689711
Financial Services,lq_bus,regression,worthwhile,0.0039792990358131775
Financial Services,lq_bus,regression,happiness,0.004867674716929009
Financial Services,lq_bus,regression,anxiety,0.009163977790745372
Financial Services,lq_bus,regression,net_additions,0.0021455776615117725
Financial Services,lq_bus,regression,related_variety,0.15951461649040374
Financial Services,lq_bus,regression,size_large_share,0.04813656517837199
Financial Services,lq_bus,regression,size_micro_share,0.010432135071763956
Financial Services,lq_bus,regression,public_transport_to_employer,0.007481343082591184
Financial Services,lq_bus,regression,drive_to_employer,0.004530236676569118
Financial Services,lq_bus,regression,cycle_to_employer,0.018552345999990373
Financial Services,cagr_emp,regression,new_enterprises,0.009743370927120349
Financial Services,cagr_emp,regression,deaths_of_enterprises,0.02058875232646323
Financial Services,cagr_emp,regression,active_enterprises,0.018867063132857454
Financial Services,cagr_emp,regression,high_growth_enterprises,0.010495505403128864
Financial Services,cagr_emp,regression,broadband_availability,0.02358392332178307
Financial Services,cagr_emp,regression,4g_area_coverage,0.06561932227599361
Financial Services,cagr_emp,regression,gcse_by_age_19,0.04009215581445062
Financial Services,cagr_emp,regression,early_years_comms,0.044080131960424665
Financial Services,cagr_emp,regression,early_years_literacy,0.013119788453617852
Financial Services,cagr_emp,regression,early_years_maths,0.039787714775590836
Financial Services,cagr_emp,regression,apprenticeship_starts,0.04295726644521849
Financial Services,cagr_emp,regression,apprenticeship_achievements,0.023977103528708982
Financial Services,cagr_emp,regression,level_3+_qualifications,0.0329845399220205
Financial Services,cagr_emp,regression,fe_and_skills_participation,0.02020143801049381
Financial Services,cagr_emp,regression,smokers,0.012902087707301065
Financial Services,cagr_emp,regression,reception_obesity,0.061374074144541664
Financial Services,cagr_emp,regression,year_6_obesity,0.05134980019153671
Financial Services,cagr_emp,regression,adult_obesity,0.050513330604486574
Financial Services,cagr_emp,regression,cancer_diagnosis,0.03328030518951648
Financial Services,cagr_emp,regression,under_75_mortality_rate,0.02576381528013998
Financial Services,cagr_emp,regression,life_satisfaction,0.015863431870634964
Financial Services,cagr_emp,regression,worthwhile,0.023809382083452433
Financial Services,cagr_emp,regression,happiness,0.020306710010886735
Financial Services,cagr_emp,regression,anxiety,0.0785390197180748
Financial Services,cagr_emp,regression,net_additions,0.05474684602441353
Financial Services,cagr_emp,regression,related_variety,0.023590879298319666
Financial Services,cagr_emp,regression,size_large_share,0.0012612503153633615
Financial Services,cagr_emp,regression,size_micro_share,0.015487681850818056
Financial Services,cagr_emp,regression,public_transport_to_employer,0.022803537209869194
Financial Services,cagr_emp,regression,drive_to_employer,0.058344910281367825
Financial Services,cagr_emp,regression,cycle_to_employer,0.043964861921404676
Financial Services,cagr_bus,regression,new_enterprises,0.015648589832483475
Financial Services,cagr_bus,regression,deaths_of_enterprises,0.02740280305398777
Financial Services,cagr_bus,regression,active_enterprises,0.01442167534374008
Financial Services,cagr_bus,regression,high_growth_enterprises,0.021315618427986124
Financial Services,cagr_bus,regression,broadband_availability,0.013259857484380135
Financial Services,cagr_bus,regression,4g_area_coverage,0.08790913058337976
Financial Services,cagr_bus,regression,gcse_by_age_19,0.03750476207822867
Financial Services,cagr_bus,regression,early_years_comms,0.015699924242340787
Financial Services,cagr_bus,regression,early_years_literacy,0.013414667124222925
Financial Services,cagr_bus,regression,early_years_maths,0.021371386696748935
Financial Services,cagr_bus,regression,apprenticeship_starts,0.013294932800436669
Financial Services,cagr_bus,regression,apprenticeship_achievements,0.03157495653167571
Financial Services,cagr_bus,regression,level_3+_qualifications,0.0070510419539269375
Financial Services,cagr_bus,regression,fe_and_skills_participation,0.021272534980387642
Financial Services,cagr_bus,regression,smokers,0.021391075327854253
Financial Services,cagr_bus,regression,reception_obesity,0.03215571404566938
Financial Services,cagr_bus,regression,year_6_obesity,0.01649544557465901
Financial Services,cagr_bus,regression,adult_obesity,0.017206376614834564
Financial Services,cagr_bus,regression,cancer_diagnosis,0.014043354705748815
Financial Services,cagr_bus,regression,under_75_mortality_rate,0.04509073304025807
Financial Services,cagr_bus,regression,life_satisfaction,0.007250294409570742
Financial Services,cagr_bus,regression,worthwhile,0.020542396161773255
Financial Services,cagr_bus,regression,happiness,0.008086582413496838
Financial Services,cagr_bus,regression,anxiety,0.03858093154200677
Financial Services,cagr_bus,regression,net_additions,0.0915974000170981
Financial Services,cagr_bus,regression,related_variety,0.18626436813172983
Financial Services,cagr_bus,regression,size_large_share,0.0
Financial Services,cagr_bus,regression,size_micro_share,0.11877700494014479
Financial Services,cagr_bus,regression,public_transport_to_employer,0.01669739046071481
Financial Services,cagr_bus,regression,drive_to_employer,0.006421286937290199
Financial Services,cagr_bus,regression,cycle_to_employer,0.018257764543224905
Financial Services,lq_emp_binary,classification,new_enterprises,0.048200878463178706
Financial Services,lq_emp_binary,classification,deaths_of_enterprises,0.04051374838009027
Financial Services,lq_emp_binary,classification,active_enterprises,0.03796044499281848
Financial Services,lq_emp_binary,classification,high_growth_enterprises,0.06509658050108723
Financial Services,lq_emp_binary,classification,broadband_availability,0.013432422693533628
Financial Services,lq_emp_binary,classification,4g_area_coverage,0.006778157517633834
Financial Services,lq_emp_binary,classification,gcse_by_age_19,0.01383437718716316
Financial Services,lq_emp_binary,classification,early_years_comms,0.019124169239790677
Financial Services,lq_emp_binary,classification,early_years_literacy,0.01893368181161275
Financial Services,lq_emp_binary,classification,early_years_maths,0.02591365613128073
Financial Services,lq_emp_binary,classification,apprenticeship_starts,0.022033324072007955
Financial Services,lq_emp_binary,classification,apprenticeship_achievements,0.012988859818063282
Financial Services,lq_emp_binary,classification,level_3+_qualifications,0.0204850132208721
Financial Services,lq_emp_binary,classification,fe_and_skills_participation,0.014609619822232025
Financial Services,lq_emp_binary,classification,smokers,0.012684052204043304
Financial Services,lq_emp_binary,classification,reception_obesity,0.019500503371326947
Financial Services,lq_emp_binary,classification,year_6_obesity,0.024156161312059717
Financial Services,lq_emp_binary,classification,adult_obesity,0.020428072679865322
Financial Services,lq_emp_binary,classification,cancer_diagnosis,0.024317945469469908
Financial Services,lq_emp_binary,classification,under_75_mortality_rate,0.01087691233553203
Financial Services,lq_emp_binary,classification,life_satisfaction,0.010967811647344521
Financial Services,lq_emp_binary,classification,worthwhile,0.010152001295395972
Financial Services,lq_emp_binary,classification,happiness,0.0167439175157944
Financial Services,lq_emp_binary,classification,anxiety,0.01823498114357497
Financial Services,lq_emp_binary,classification,net_additions,0.004974250747862619
Financial Services,lq_emp_binary,classification,related_variety,0.04780444594492016
Financial Services,lq_emp_binary,classification,size_large_share,0.2467554605767396
Financial Services,lq_emp_binary,classification,size_micro_share,0.12985196242409514
Financial Services,lq_emp_binary,classification,public_transport_to_employer,0.012581125205025561
Financial Services,lq_emp_binary,classification,drive_to_employer,0.010386663404064965
Financial Services,lq_emp_binary,classification,cycle_to_employer,0.01967879887152011
Financial Services,lq_bus_binary,classification,new_enterprises,0.0258837854654885
Financial Services,lq_bus_binary,classification,deaths_of_enterprises,0.02216615793200406
Financial Services,lq_bus_binary,classification,active_enterprises,0.0246511052868483
Financial Services,lq_bus_binary,classification,high_growth_enterprises,0.11062607827018209
Financial Services,lq_bus_binary,classification,broadband_availability,0.03942529904792148
Financial Services,lq_bus_binary,classification,4g_area_coverage,0.013383798426414746
Financial Services,lq_bus_binary,classification,gcse_by_age_19,0.026902668441473373
Financial Services,lq_bus_binary,classification,early_years_comms,0.011513020505350444
Financial Services,lq_bus_binary,classification,early_years_literacy,0.01806181948249171
Financial Services,lq_bus_binary,classification,early_years_maths,0.019373508510654606
Financial Services,lq_bus_binary,classification,apprenticeship_starts,0.019480732823417862
Financial Services,lq_bus_binary,classification,apprenticeship_achievements,0.03943584285593959
Financial Services,lq_bus_binary,classification,level_3+_qualifications,0.022269849422298423
Financial Services,lq_bus_binary,classification,fe_and_skills_participation,0.02217468267270317
Financial Services,lq_bus_binary,classification,smokers,0.018023587588202848
Financial Services,lq_bus_binary,classification,reception_obesity,0.03267139428956014
Financial Services,lq_bus_binary,classification,year_6_obesity,0.0387934641749113
Financial Services,lq_bus_binary,classification,adult_obesity,0.018780729819702052
Financial Services,lq_bus_binary,classification,cancer_diagnosis,0.012135152945873463
Financial Services,lq_bus_binary,classification,under_75_mortality_rate,0.010827412358107198
Financial Services,lq_bus_binary,classification,life_satisfaction,0.012824692132747976
Financial Services,lq_bus_binary,classification,worthwhile,0.008976796477178507
Financial Services,lq_bus_binary,classification,happiness,0.013888063569545563
Financial Services,lq_bus_binary,classification,anxiety,0.02185694049861455
Financial Services,lq_bus_binary,classification,net_additions,0.01078331843425706
Financial Services,lq_bus_binary,classification,related_variety,0.098557801258546
Financial Services,lq_bus_binary,classification,size_large_share,0.10115495186171967
Financial Services,lq_bus_binary,classification,size_micro_share,0.04662954217840683
Financial Services,lq_bus_binary,classification,public_transport_to_employer,0.026144498100104753
Financial Services,lq_bus_binary,classification,drive_to_employer,0.045162920416605926
Financial Services,lq_bus_binary,classification,cycle_to_employer,0.06744038475272786
Financial Services,cagr_emp_binary,classification,new_enterprises,0.025420123836938414
Financial Services,cagr_emp_binary,classification,deaths_of_enterprises,0.026799286307338126
Financial Services,cagr_emp_binary,classification,active_enterprises,0.03279190215090013
Financial Services,cagr_emp_binary,classification,high_growth_enterprises,0.037791391294877366
Financial Services,cagr_emp_binary,classification,broadband_availability,0.026526163966516973
Financial Services,cagr_emp_binary,classification,4g_area_coverage,0.020212075489620528
Financial Services,cagr_emp_binary,classification,gcse_by_age_19,0.018195306774764816
Financial Services,cagr_emp_binary,classification,early_years_comms,0.029436548018408688
Financial Services,cagr_emp_binary,classification,early_years_literacy,0.029255193567157424
Financial Services,cagr_emp_binary,classification,early_years_maths,0.03261465071855365
Financial Services,cagr_emp_binary,classification,apprenticeship_starts,0.033878933817800355
Financial Services,cagr_emp_binary,classification,apprenticeship_achievements,0.039373248617040855
Financial Services,cagr_emp_binary,classification,level_3+_qualifications,0.04422426865606337
Financial Services,cagr_emp_binary,classification,fe_and_skills_participation,0.04320214472522009
Financial Services,cagr_emp_binary,classification,smokers,0.03461242666887711
Financial Services,cagr_emp_binary,classification,reception_obesity,0.025037135455108998
Financial Services,cagr_emp_binary,classification,year_6_obesity,0.03359970955548675
Financial Services,cagr_emp_binary,classification,adult_obesity,0.051020763515377106
Financial Services,cagr_emp_binary,classification,cancer_diagnosis,0.1039178976122346
Financial Services,cagr_emp_binary,classification,under_75_mortality_rate,0.03099332293933088
Financial Services,cagr_emp_binary,classification,life_satisfaction,0.01088629145381512
Financial Services,cagr_emp_binary,classification,worthwhile,0.023733047695494305
Financial Services,cagr_emp_binary,classification,happiness,0.015293284518476393
Financial Services,cagr_emp_binary,classification,anxiety,0.016903818241119466
Financial Services,cagr_emp_binary,classification,net_additions,0.03694390231829442
Financial Services,cagr_emp_binary,classification,related_variety,0.03459197718415688
Financial Services,cagr_emp_binary,classification,size_large_share,0.013652445525937466
Financial Services,cagr_emp_binary,classification,size_micro_share,0.03938902970290783
Financial Services,cagr_emp_binary,classification,public_transport_to_employer,0.02795067494346683
Financial Services,cagr_emp_binary,classification,drive_to_employer,0.035655537774633185
Financial Services,cagr_emp_binary,classification,cycle_to_employer,0.026097496954081895
Financial Services,cagr_bus_binary,classification,new_enterprises,0.03200992075266977
Financial Services,cagr_bus_binary,classification,deaths_of_enterprises,0.03626266491441319
Financial Services,cagr_bus_binary,classification,active_enterprises,0.023340707716044296
Financial Services,cagr_bus_binary,classification,high_growth_enterprises,0.021585906947982337
Financial Services,cagr_bus_binary,classification,broadband_availability,0.02122543364016859
Financial Services,cagr_bus_binary,classification,4g_area_coverage,0.07247045499492949
Financial Services,cagr_bus_binary,classification,gcse_by_age_19,0.03197851837247604
Financial Services,cagr_bus_binary,classification,early_years_comms,0.020927578315188003
Financial Services,cagr_bus_binary,classification,early_years_literacy,0.024900320567646704
Financial Services,cagr_bus_binary,classification,early_years_maths,0.021388088505507986
Financial Services,cagr_bus_binary,classification,apprenticeship_starts,0.04545676589836345
Financial Services,cagr_bus_binary,classification,apprenticeship_achievements,0.03589072586718919
Financial Services,cagr_bus_binary,classification,level_3+_qualifications,0.019528281271176142
Financial Services,cagr_bus_binary,classification,fe_and_skills_participation,0.040815637025055224
Financial Services,cagr_bus_binary,classification,smokers,0.027329833709687515
Financial Services,cagr_bus_binary,classification,reception_obesity,0.06571033286126536
Financial Services,cagr_bus_binary,classification,year_6_obesity,0.05580884065427539
Financial Services,cagr_bus_binary,classification,adult_obesity,0.02824770620723729
Financial Services,cagr_bus_binary,classification,cancer_diagnosis,0.02252802646413263
Financial Services,cagr_bus_binary,classification,under_75_mortality_rate,0.07948492108230545
Financial Services,cagr_bus_binary,classification,life_satisfaction,0.016531229815466102
Financial Services,cagr_bus_binary,classification,worthwhile,0.01355535476256145
Financial Services,cagr_bus_binary,classification,happiness,0.017868268676202385
Financial Services,cagr_bus_binary,classification,anxiety,0.02537372368692586
Financial Services,cagr_bus_binary,classification,net_additions,0.017088700326675192
Financial Services,cagr_bus_binary,classification,related_variety,0.02095091830364676
Financial Services,cagr_bus_binary,classification,size_large_share,0.007367824144897699
Financial Services,cagr_bus_binary,classification,size_micro_share,0.06051528115004452
Financial Services,cagr_bus_binary,classification,public_transport_to_employer,0.035561208982222536
Financial Services,cagr_bus_binary,classification,drive_to_employer,0.023309820995384502
Financial Services,cagr_bus_binary,classification,cycle_to_employer,0.03498700338825912
Life Sciences,lq_emp,regression,new_enterprises,0.0254942206608245
Life Sciences,lq_emp,regression,deaths_of_enterprises,0.018925967351570646
Life Sciences,lq_emp,regression,active_enterprises,0.025296887168624296
Life Sciences,lq_emp,regression,high_growth_enterprises,0.006550986548266191
