variable,coef,se,t,p_value,ci_low,ci_high,stars,sector,outcome,n,r2
high_growth_enterprises,0.0005191016151248792,0.0006170558395840413,0.8412554939514173,0.40020481785034856,-0.0006903056069099668,0.0017285088371597254,,Digital and Technologies,growth_emp,252,0.224
broadband_availability,-0.001945915434646119,0.0010154661716562379,-1.9162779509161854,0.055329725870241216,-0.003936192558611114,4.436168931887556e-05,*,Digital and Technologies,growth_emp,252,0.224
early_years_literacy,-0.006524187553667788,0.010779796565293794,-0.6052236249682859,0.545030420359792,-0.0276522005823122,0.014603825474976627,,Digital and Technologies,growth_emp,252,0.224
early_years_maths,-0.002909047914690347,0.012837416633310497,-0.22660695666306854,0.8207293823737273,-0.028069922170514353,0.022251826341133662,,Digital and Technologies,growth_emp,252,0.224
apprenticeship_achievements,-0.0001803972488935882,0.00010102583561974608,-1.7856546079221791,0.0741551992339274,-0.0003784042482163542,1.7609750429177837e-05,*,Digital and Technologies,growth_emp,252,0.224
level_3+_qualifications,0.004541588280011446,0.002162345785287723,2.100306209539535,0.035701913391442894,0.0003034684187255285,0.008779708141297363,**,Digital and Technologies,growth_emp,252,0.224
smokers,-0.0064832807382256595,0.0040576384723510295,-1.5977965465388524,0.11008826348000711,-0.014436106006317801,0.0014695445298664829,,Digital and Technologies,growth_emp,252,0.224
adult_obesity,-0.002986857744262535,0.003776702895324407,-0.7908638373329002,0.42902345295771316,-0.010389059399406517,0.004415343910881448,,Digital and Technologies,growth_emp,252,0.224
cancer_diagnosis,-0.011572641886274045,0.005885243483189196,-1.9663828555828695,0.04925440232908673,-0.02310750715357393,-3.777661897416164e-05,**,Digital and Technologies,growth_emp,252,0.224
under_75_mortality_rate,0.0048289849502721905,0.0037136876726744537,1.3003206989656573,0.19349107662184206,-0.0024497091380001118,0.012107679038544494,,Digital and Technologies,growth_emp,252,0.224
worthwhile,-0.062038011861593204,0.0694540727909786,-0.8932235269815788,0.3717374813020192,-0.19816549311153459,0.07408946938834816,,Digital and Technologies,growth_emp,252,0.224
happiness,-0.0341469655653141,0.06569949801533408,-0.5197446951169139,0.603241530584746,-0.16291561547772965,0.09462168434710144,,Digital and Technologies,growth_emp,252,0.224
net_additions,0.010861362128168288,0.0024013733767377955,4.5229793223256145,6.097519908964131e-06,0.0061547567963288734,0.015567967460007702,***,Digital and Technologies,growth_emp,252,0.224
related_variety,0.12293178566398691,0.10323221488425612,1.1908277450194975,0.2337212145339469,-0.07939963755345478,0.32526320888142857,,Digital and Technologies,growth_emp,252,0.224
size_large_share,15.196781330798864,7.888532548535614,1.9264395801497853,0.05404950929657911,-0.2644583552029065,30.65802101680063,*,Digital and Technologies,growth_emp,252,0.224
high_growth_enterprises,7.754996996056708e-05,0.00019272375984670195,0.4023892540403558,0.6873975772564739,-0.0003001816583041154,0.0004552815982252495,,Digital and Technologies,growth_bus,252,0.231
broadband_availability,-0.0006857599347315846,0.0004003772691975833,-1.7127843848526951,0.08675221390406225,-0.001470484962587346,9.896509312417657e-05,*,Digital and Technologies,growth_bus,252,0.231
4g_area_coverage,-0.006196585368553861,0.0035649447765993586,-1.7381995393670178,0.08217566025416403,-0.013183748737562794,0.000790578000455071,*,Digital and Technologies,growth_bus,252,0.231
early_years_comms,-0.0012947588315837598,0.0025996222289373563,-0.4980565318957964,0.6184441971590173,-0.006389924773710717,0.003800407110543198,,Digital and Technologies,growth_bus,252,0.231
apprenticeship_achievements,-9.067318830334434e-05,5.565973338639838e-05,-1.629062569773326,0.10329977395857257,-0.0001997642611297868,1.84178845230981e-05,,Digital and Technologies,growth_bus,252,0.231
level_3+_qualifications,0.0011761772979758732,0.000876053682380592,1.3425858730251825,0.17940610724847927,-0.0005408563680137789,0.0028932109639655253,,Digital and Technologies,growth_bus,252,0.231
fe_and_skills_participation,-6.691102596418906e-06,8.235407560593045e-06,-0.8124798374808142,0.4165163513543183,-2.2832204813190138e-05,9.449999620352324e-06,,Digital and Technologies,growth_bus,252,0.231
smokers,-0.0029807922751694184,0.0015472522837392077,-1.9265069481531536,0.054041105116531006,-0.006013351026295614,5.176647595677743e-05,*,Digital and Technologies,growth_bus,252,0.231
year_6_obesity,0.004855440402719167,0.0025101481742512127,1.9343242174010562,0.053073277489614656,-6.435961467218202e-05,0.009775240420110517,*,Digital and Technologies,growth_bus,252,0.231
adult_obesity,-0.0008836010462098539,0.0015048041076899305,-0.5871867585251984,0.5570782844961465,-0.0038329629010700507,0.0020657608086503427,,Digital and Technologies,growth_bus,252,0.231
cancer_diagnosis,-0.0010892568646341922,0.0021255437420316333,-0.5124603380747463,0.6083288715964748,-0.005255246046580689,0.003076732317312305,,Digital and Technologies,growth_bus,252,0.231
under_75_mortality_rate,0.0009573387270422183,0.001458304351815255,0.6564738875328396,0.511519263443767,-0.0019008852810137094,0.003815562735098146,,Digital and Technologies,growth_bus,252,0.231
happiness,-0.02649634663163267,0.02179960452936255,-1.215450793886831,0.22419420520590982,-0.0692227863863995,0.016230093123134167,,Digital and Technologies,growth_bus,252,0.231
anxiety,-0.013435304555587361,0.015221547168439244,-0.882650390720102,0.37742519359475113,-0.04326898879470592,0.016398379683531195,,Digital and Technologies,growth_bus,252,0.231
net_additions,0.0033347483677373174,0.0009344452854604661,3.5686930199386206,0.00035876649249460277,0.001503269262711554,0.005166227472763081,***,Digital and Technologies,growth_bus,252,0.231
related_variety,0.13840823265345828,0.04755024986345003,2.9107782409330123,0.003605298013529708,0.0452114554652156,0.23160500984170096,***,Digital and Technologies,growth_bus,252,0.231
size_micro_share,-0.25381380561537537,0.15572504419985966,-1.629884306146847,0.10312595114257099,-0.5590292837380084,0.051401672507257634,,Digital and Technologies,growth_bus,252,0.231
high_growth_enterprises,8.31915606022077e-05,9.388586644494391e-05,0.8860924839096255,0.37556769286239033,-0.00010082135628721993,0.00026720447749163537,,Digital and Technologies,cagr_emp,252,0.237
broadband_availability,-0.0003046820029220129,0.00016346229517437137,-1.8639283303650984,0.0623317696447943,-0.0006250622142940363,1.5698208450010424e-05,*,Digital and Technologies,cagr_emp,252,0.237
4g_area_coverage,-0.0005846711543681995,0.0015226121884028962,-0.38399216742214237,0.7009842528131338,-0.0035689362060595912,0.0023995938973231925,,Digital and Technologies,cagr_emp,252,0.237
early_years_literacy,-0.0007911173869223058,0.0016225232277180162,-0.487584629549474,0.6258440848917841,-0.003971204477329298,0.0023889697034846866,,Digital and Technologies,cagr_emp,252,0.237
early_years_maths,-0.0014763890905834206,0.002061600826667959,-0.7161372228248565,0.4739066216379978,-0.005517052461350623,0.0025642742801837816,,Digital and Technologies,cagr_emp,252,0.237
apprenticeship_achievements,-3.419223962586338e-05,1.602957969873542e-05,-2.1330715008429584,0.03291886123153259,-6.560963852269921e-05,-2.7748407290275514e-06,**,Digital and Technologies,cagr_emp,252,0.237
level_3+_qualifications,0.0006534165090013504,0.0003450719532086571,1.893565973489142,0.0582826435592484,-2.291209136250831e-05,0.001329745109365209,*,Digital and Technologies,cagr_emp,252,0.237
smokers,-0.001073535601130105,0.0006480760083168011,-1.6564964407775533,0.09762132524789174,-0.0023437412366755154,0.0001966700344153056,*,Digital and Technologies,cagr_emp,252,0.237
year_6_obesity,-0.001745696870864185,0.0010944359034259317,-1.595065426307379,0.1106976058701148,-0.0038907518249665677,0.00039935808323819807,,Digital and Technologies,cagr_emp,252,0.237
adult_obesity,-7.919071150910671e-05,0.0006028278339041806,-0.1313653866913087,0.8954862687557357,-0.0012607115548395945,0.0011023301318213812,,Digital and Technologies,cagr_emp,252,0.237
cancer_diagnosis,-0.0018074931764068575,0.0008523252556066507,-2.1206612904135484,0.03395031628807712,-0.0034780199805097885,-0.0001369663723039265,**,Digital and Technologies,cagr_emp,252,0.237
under_75_mortality_rate,0.000967532306856215,0.00062354513207801,1.551663636009542,0.12074272798364241,-0.0002545936947519556,0.0021896583084643857,,Digital and Technologies,cagr_emp,252,0.237
worthwhile,-0.010800205189173183,0.010853602111137485,-0.9950802580177959,0.31969723152885154,-0.03207287442953055,0.010472464051184184,,Digital and Technologies,cagr_emp,252,0.237
happiness,-0.00502298886797562,0.009768018347777758,-0.5142280336848835,0.6070925701623293,-0.02416795302994647,0.01412197529399523,,Digital and Technologies,cagr_emp,252,0.237
net_additions,0.0017283942005687086,0.0003882311740312257,4.451971701864655,8.508538110912524e-06,0.0009674750817918044,0.002489313319345613,***,Digital and Technologies,cagr_emp,252,0.237
related_variety,0.017477588161112688,0.017072466132862306,1.0237295552439594,0.30596303151637905,-0.015983830586577243,0.05093900690880262,,Digital and Technologies,cagr_emp,252,0.237
size_large_share,2.423356269253241,1.2369197094644178,1.9591863972339374,0.050090961576683884,-0.0009618130647650602,4.847674351571247,*,Digital and Technologies,cagr_emp,252,0.237
size_micro_share,-0.02594987310966937,0.07427156395897827,-0.34939176888751156,0.7267952119177853,-0.17151946354472988,0.11961971732539114,,Digital and Technologies,cagr_emp,252,0.237
high_growth_enterprises,1.5313057688557006e-05,3.410882754099358e-05,0.4489470554258442,0.6534698501528888,-5.153901584667831e-05,8.216513122379233e-05,,Digital and Technologies,cagr_bus,252,0.237
broadband_availability,-0.00012383470272404095,7.331475723754778e-05,-1.6890828994059552,0.09120354446585059,-0.0002675289864449319,1.985958099684997e-05,*,Digital and Technologies,cagr_bus,252,0.237
4g_area_coverage,-0.0011163714919342218,0.0006375248837764407,-1.751102616295205,0.07992823565513693,-0.002365897303384129,0.00013315431951568574,*,Digital and Technologies,cagr_bus,252,0.237
early_years_comms,-0.00021217851819160666,0.0004706297221065781,-0.45083960537357864,0.6521051542495282,-0.001134595823574594,0.0007102387871913805,,Digital and Technologies,cagr_bus,252,0.237
apprenticeship_achievements,-1.4959123564720754e-05,1.009359242608302e-05,-1.4820415698641283,0.1383292343410127,-3.474220119446974e-05,4.823954065028233e-06,,Digital and Technologies,cagr_bus,252,0.237
level_3+_qualifications,0.00020999666654033876,0.00015992588729765885,1.31308739372186,0.18915350122682917,-0.00010345231275868426,0.0005234456458393618,,Digital and Technologies,cagr_bus,252,0.237
fe_and_skills_participation,-1.4798958947754321e-06,1.5574706171535922e-06,-0.9501918549706354,0.34201477651529977,-4.532482211375844e-06,1.5726904218249797e-06,,Digital and Technologies,cagr_bus,252,0.237
smokers,-0.0005228149191955703,0.0002809053779476166,-1.8611780344521034,0.06271903922356388,-0.0010733793430365108,2.7749504645370178e-05,*,Digital and Technologies,cagr_bus,252,0.237
year_6_obesity,0.0008658677799545444,0.0004468544690322979,1.9376952452319793,0.05266041438182347,-9.950885679528413e-06,0.0017416864455886173,*,Digital and Technologies,cagr_bus,252,0.237
adult_obesity,-0.00017760883674262018,0.0002727511461616941,-0.6511754001478292,0.5149332682288643,-0.0007121912599615608,0.00035697358647632043,,Digital and Technologies,cagr_bus,252,0.237
cancer_diagnosis,-0.0001941355026964086,0.0003773002240679693,-0.514538530094898,0.6068755292431492,-0.0009336303532285209,0.0005453593478357037,,Digital and Technologies,cagr_bus,252,0.237
under_75_mortality_rate,0.00019212506726148013,0.0002668968080636765,0.7198477518533782,0.47161874026381456,-0.0003309830641320253,0.0007152331986549856,,Digital and Technologies,cagr_bus,252,0.237
happiness,-0.0050697677492023,0.003958911657237261,-1.2805963325638474,0.20033548884597752,-0.01282909201536311,0.002689556516958511,,Digital and Technologies,cagr_bus,252,0.237
anxiety,-0.0024421689793317457,0.0027615161664516497,-0.8843580236829676,0.3765029750425092,-0.007854641208302097,0.0029703032496386046,,Digital and Technologies,cagr_bus,252,0.237
net_additions,0.0005973801307600428,0.00016893966652347221,3.536056055118611,0.00040614850367011197,0.0002662644688138302,0.0009284957927062553,***,Digital and Technologies,cagr_bus,252,0.237
related_variety,0.026297240523468227,0.008519157919216574,3.0868356676602766,0.002022993997539391,0.009599997823194553,0.0429944832237419,***,Digital and Technologies,cagr_bus,252,0.237
size_micro_share,-0.04708641178268194,0.027973786611888655,-1.683233394032918,0.09232991858918786,-0.10191402605319244,0.007741202487828565,*,Digital and Technologies,cagr_bus,252,0.237
active_enterprises,2.9646847406131298e-06,9.11290248192716e-06,0.32532826357933,0.7449326420530298,-1.4896275918589776e-05,2.0825645399816033e-05,,Financial Services,lq_emp,288,0.423
early_years_comms,-0.0025356571736912907,0.017743854510406554,-0.1429034019752675,0.8863664717635003,-0.03731297296100673,0.032241658613624144,,Financial Services,lq_emp,288,0.423
early_years_maths,0.021848542604882393,0.021840996533887363,1.0003455003064226,0.3171433348281373,-0.020959023988000994,0.06465610919776578,,Financial Services,lq_emp,288,0.423
fe_and_skills_participation,-1.4087368036761141e-05,2.524866757337593e-05,-0.5579450082195985,0.5768819361355589,-6.357384713820229e-05,3.539911106468e-05,,Financial Services,lq_emp,288,0.423
year_6_obesity,0.004919115107109165,0.016473338032938073,0.2986107064198831,0.7652370954380605,-0.02736803414260336,0.037206264356821686,,Financial Services,lq_emp,288,0.423
adult_obesity,-0.0124607063463674,0.010235357168758848,-1.2174178331950092,0.22344528135765584,-0.0325216377660386,0.0076002250733037974,,Financial Services,lq_emp,288,0.423
related_variety,0.06591668831957503,0.22520220088802048,0.2927000182931225,0.7697514559081317,-0.3754715146600993,0.5073048912992494,,Financial Services,lq_emp,288,0.423
size_large_share,55.80829370194393,21.577364649051816,2.586427703737043,0.009697651200967116,13.51743610851463,98.09915129537323,***,Financial Services,lq_emp,288,0.423
size_micro_share,-1.3650905726346751,0.6032358218391273,-2.262946799931125,0.023638968961125786,-2.547411057623785,-0.18277008764556513,**,Financial Services,lq_emp,288,0.423
high_growth_enterprises,0.006138538599035438,0.0010463880346972632,5.866407485069739,4.4533856278942135e-09,0.004087655737175154,0.008189421460895723,***,Financial Services,lq_bus,275,0.444
broadband_availability,0.0019866806485356447,0.001527029989040911,1.301009582518696,0.193255174730264,-0.0010062431332971346,0.0049796044303684235,,Financial Services,lq_bus,275,0.444
4g_area_coverage,0.025337854047679458,0.008495030228018839,2.982667909068595,0.002857478598833264,0.008687900753183452,0.041987807342175464,***,Financial Services,lq_bus,275,0.444
gcse_by_age_19,-0.009280271196525415,0.00613899795182376,-1.5116915283818353,0.13061235477445526,-0.021312486083265143,0.002751943690214311,,Financial Services,lq_bus,275,0.444
apprenticeship_achievements,-7.897266916640899e-05,0.00016296313897540905,-0.48460449192946553,0.6279569267307383,-0.0003983745523658063,0.00024042921403298834,,Financial Services,lq_bus,275,0.444
smokers,0.013977685546233075,0.005440490862706487,2.5691956661571487,0.010193488342356515,0.0033145193971091114,0.024640851695357038,**,Financial Services,lq_bus,275,0.444
reception_obesity,-0.021637505774645523,0.01648815414948295,-1.312306130721373,0.18941686443852923,-0.05395369407917675,0.010678682529885707,,Financial Services,lq_bus,275,0.444
year_6_obesity,-0.031006194746791105,0.008743734249248085,-3.5461044289466455,0.0003909712377496279,-0.04814359896570672,-0.013868790527875489,***,Financial Services,lq_bus,275,0.444
adult_obesity,0.0007413761431616858,0.004202208670218832,0.17642535184314834,0.8599597891435428,-0.007494801505989178,0.00897755379231255,,Financial Services,lq_bus,275,0.444
net_additions,0.009947328294994867,0.0042596612716827185,2.3352392738649184,0.01953092452506766,0.0015985456161566533,0.01829611097383308,**,Financial Services,lq_bus,275,0.444
related_variety,-0.8170129390391305,0.3478912515802523,-2.348472217475869,0.018850605443157833,-1.4988672626729882,-0.13515861540527285,**,Financial Services,lq_bus,275,0.444
size_micro_share,0.19417813193350164,0.4413315457363295,0.43998244360604133,0.6599498229356231,-0.6708158029510958,1.059172066818099,,Financial Services,lq_bus,275,0.444
public_transport_to_employer,-0.014051371416675167,0.016822390889849062,-0.835277904828262,0.4035612548852713,-0.047022651694634036,0.018919908861283703,,Financial Services,lq_bus,275,0.444
cycle_to_employer,-0.027237131621689642,0.023716884475046874,-1.1484278911231578,0.2507919651557977,-0.07372137101827866,0.01924710777489938,,Financial Services,lq_bus,275,0.444
net_additions,0.00801615611921128,0.004614486254099019,1.7371719575696165,0.08235682311446464,-0.0010280707459779416,0.0170603829844005,*,Financial Services,growth_emp,278,0.02
cycle_to_employer,0.01161859322250269,0.013118051149192142,0.8856950693638823,0.37578186598795327,-0.014092314577268176,0.03732950102227356,,Financial Services,growth_emp,278,0.02
4g_area_coverage,0.022097925947133532,0.008874807809832656,2.489961069652754,0.012775708842599796,0.004703622270146729,0.039492229624120335,**,Financial Services,growth_bus,291,0.091
net_additions,0.008064112242392554,0.002577227824930358,3.1289869542714808,0.001754100959564047,0.003012838525574553,0.013115385959210555,***,Financial Services,growth_bus,291,0.091
related_variety,-0.1768163197641749,0.21585493176394815,-0.8191442202373925,0.41270413502063186,-0.5998842119068641,0.24625157237851442,,Financial Services,growth_bus,291,0.091
size_micro_share,0.48558422816583435,0.18119188644579454,2.6799446580689033,0.007363433292036353,0.1304546564412059,0.8407137998904628,***,Financial Services,growth_bus,291,0.091
cycle_to_employer,0.00288591629939608,0.0016066122517548122,1.796274300935995,0.07245090294598766,-0.0002629858511641499,0.00603481844995631,*,Financial Services,cagr_emp,278,0.011
high_growth_enterprises,0.00011877706741423793,6.268497194394071e-05,1.894825246479499,0.05811555730767895,-4.083219967789583e-06,0.00024163735479626545,*,Financial Services,cagr_bus,268,0.156
4g_area_coverage,0.002965703797410481,0.001048849190022117,2.8275788603583165,0.00469014619927695,0.000909997159753124,0.005021410435067838,***,Financial Services,cagr_bus,268,0.156
apprenticeship_starts,1.9344600688318452e-05,6.7839024258621095e-06,2.8515446529082573,0.00435073750619753,6.048396258994813e-06,3.264080511764209e-05,***,Financial Services,cagr_bus,268,0.156
smokers,0.0011731892818926289,0.0004820514625116842,2.4337428119807694,0.014943608846194811,0.00022838577667486776,0.00211799278711039,**,Financial Services,cagr_bus,268,0.156
under_75_mortality_rate,-0.0008917075605550626,0.0003030028363035622,-2.9429016950247586,0.0032515164972026535,-0.00148558220692353,-0.0002978329141865952,***,Financial Services,cagr_bus,268,0.156
happiness,-0.005449661228702912,0.0075123704930699,-0.7254249818656016,0.4681913517385198,-0.020173636833641324,0.0092743143762355,,Financial Services,cagr_bus,268,0.156
anxiety,0.0018805549460302127,0.004114677484936632,0.4570358072813024,0.6476453085653129,-0.006184064732443438,0.009945174624503863,,Financial Services,cagr_bus,268,0.156
net_additions,0.0013082639140936927,0.00040634646666141294,3.219577433126298,0.0012837968367566295,0.0005118394741922175,0.0021046883539951678,***,Financial Services,cagr_bus,268,0.156
related_variety,-0.01786538914390764,0.03255667304225744,-0.5487473833926145,0.5831788237087955,-0.08167529576317831,0.04594451747536302,,Financial Services,cagr_bus,268,0.156
size_large_share,-0.3965271851548596,0.18879909275578244,-2.1002600137903205,0.03570597468632236,-0.7665666072700301,-0.026487763039688972,**,Financial Services,cagr_bus,268,0.156
size_micro_share,0.08577140243431486,0.042794967435615755,2.0042403949332677,0.04504431535862276,0.0018948075409435383,0.16964799732768618,**,Financial Services,cagr_bus,268,0.156
public_transport_to_employer,-0.0013421841130004163,0.0008652158036685303,-1.5512709168158185,0.12083677343008219,-0.003037975927045614,0.0003536077010447814,,Financial Services,cagr_bus,268,0.156
new_enterprises,-0.0002583122793243695,8.01678972889693e-05,-3.2221411320452824,0.001272364449210066,-0.00041543847072705555,-0.0001011860879216834,***,Life Sciences,lq_emp,219,0.246
gcse_by_age_19,0.030010174044301,0.018433616978507015,1.6280133236625165,0.10352206066004832,-0.0061190513383787976,0.0661393994269808,,Life Sciences,lq_emp,219,0.246
fe_and_skills_participation,-0.00015885538406610076,8.625900452755776e-05,-1.8416092897913068,0.06553232120920542,-0.0003279199262823914,1.0209158150189894e-05,*,Life Sciences,lq_emp,219,0.246
size_large_share,25.79783392713255,11.346175730154425,2.27370301154162,0.02298384898915294,3.5597381337674285,48.03592972049768,**,Life Sciences,lq_emp,219,0.246
size_micro_share,-1.7055599491664397,0.7262847646874337,-2.3483350224211987,0.018857551072150255,-3.129051930473958,-0.2820679678589215,**,Life Sciences,lq_emp,219,0.246
deaths_of_enterprises,-0.0002846791510104388,0.00015908150935310832,-1.7895175383239874,0.07353150553928575,-0.0005964731799488029,2.7114877927925302e-05,*,Life Sciences,lq_bus,216,0.351
active_enterprises,-1.2853873121099194e-05,2.039349780732245e-05,-0.6302927159696905,0.5285030877984924,-5.282439434224776e-05,2.711664810004937e-05,,Life Sciences,lq_bus,216,0.351
early_years_literacy,-0.0747881345368229,0.03231198541518609,-2.314563267340228,0.02063684508565059,-0.13811846221957114,-0.01145780685407466,**,Life Sciences,lq_bus,216,0.351
level_3+_qualifications,0.04159079504318626,0.01781598796314526,2.334464702671687,0.01957140223425866,0.006672100286422435,0.07650948979995009,**,Life Sciences,lq_bus,216,0.351
fe_and_skills_participation,-0.0001221720197456047,8.711756643679332e-05,-1.4023809978007657,0.1608015046459923,-0.000292919312382495,4.8575272891285607e-05,,Life Sciences,lq_bus,216,0.351
life_satisfaction,-1.0856518885682376,0.7164667388311637,-1.5152858182074977,0.1297000381866183,-2.4899008927981834,0.31859711566170845,,Life Sciences,lq_bus,216,0.351
worthwhile,0.8884888815427507,0.5170602870196015,1.7183467844032443,0.0857333806501582,-0.12493065885161148,1.901908421937113,*,Life Sciences,lq_bus,216,0.351
net_additions,0.026499631591881966,0.01605887939697961,1.6501544682417926,0.09891134672703256,-0.004975193658270375,0.05797445684203431,*,Life Sciences,lq_bus,216,0.351
related_variety,0.6973769284627624,0.11790174423010052,5.914899164695486,3.3207896034432546e-09,0.46629375605731227,0.9284601008682126,***,Life Sciences,lq_bus,216,0.351
size_micro_share,-1.1945780694082653,0.36612208857296985,-3.2627861216032046,0.0011032274512909083,-1.9121641769558697,-0.47699196186066073,***,Life Sciences,lq_bus,216,0.351
level_3+_qualifications,0.039722815658077705,0.01750149884782645,2.269680785826579,0.023226958037076802,0.005420508240868614,0.0740251230752868,**,Life Sciences,growth_emp,216,0.071
fe_and_skills_participation,-0.00023155590328461832,0.00016041313092334629,-1.4434971872425315,0.14888046427425572,-0.0005459598625416855,8.284805597244885e-05,,Life Sciences,growth_emp,216,0.071
happiness,2.159879372091614,1.2415664682318677,1.7396405487396327,0.08192215451489805,-0.2735461900554399,4.5933049342386685,*,Life Sciences,growth_emp,216,0.071
anxiety,0.9549493401764979,0.7216976428606817,1.3231986409034784,0.18576932787082312,-0.4595520475578887,2.3694507279108845,,Life Sciences,growth_emp,216,0.071
net_additions,-0.04707460284950125,0.04311715803056079,-1.0917835265519003,0.274928261469795,-0.13158267970512236,0.03743347400611987,,Life Sciences,growth_emp,216,0.071
size_micro_share,0.7598335435953488,0.5980780678228423,1.2704587987339813,0.20392125012690365,-0.41237792928072603,1.9320450164714238,,Life Sciences,growth_emp,216,0.071
deaths_of_enterprises,-0.0001703652034477459,5.9066425276251646e-05,-2.884298527479083,0.003922866831903801,-0.00028613326968472544,-5.459713721076637e-05,***,Life Sciences,growth_bus,205,0.353
broadband_availability,0.0003421600401439636,0.003575342471481746,0.0956999344463247,0.9237588929664838,-0.0066653824363566835,0.007349702516644611,,Life Sciences,growth_bus,205,0.353
gcse_by_age_19,-0.02271233095104367,0.012133998068875764,-1.8717928602034142,0.061235266435685914,-0.04649453015451874,0.0010698682524313934,*,Life Sciences,growth_bus,205,0.353
apprenticeship_achievements,9.315066088765934e-05,0.00021175856449784443,0.43989087812600636,0.6600161428924222,-0.00032188849894601785,0.0005081898207213365,,Life Sciences,growth_bus,205,0.353
level_3+_qualifications,0.017044179515778756,0.008392134095041782,2.0309708261035477,0.04225795413690932,0.000595898936066222,0.03349246009549129,**,Life Sciences,growth_bus,205,0.353
fe_and_skills_participation,-6.33596194042646e-05,4.4273745862431965e-05,-1.4310878415649886,0.15240504142657318,-0.0001501345667553105,2.341532794678128e-05,,Life Sciences,growth_bus,205,0.353
related_variety,0.7599090365913846,0.11747962360464743,6.4684326802807615,9.902461503045422e-11,0.5296532054089541,0.9901648677738152,***,Life Sciences,growth_bus,205,0.353
size_large_share,6.431177160228876,2.491827669574412,2.580907676222762,0.009854093087728492,1.5472846721826539,11.315069648275099,***,Life Sciences,growth_bus,205,0.353
size_micro_share,-0.46911216522676663,0.26196861727742055,-1.7907189422234664,0.07333840843545288,-0.9825612201702683,0.04433688971673494,*,Life Sciences,growth_bus,205,0.353
public_transport_to_employer,-0.03376677478101114,0.01781403819846438,-1.895514897005325,0.058024220040940155,-0.06868164806922211,0.0011480985071998379,*,Life Sciences,growth_bus,205,0.353
high_growth_enterprises,0.00029005964213138345,0.0003788766442137118,0.7655780491123924,0.4439274096905893,-0.0004525249351108875,0.0010326442193736543,,Life Sciences,cagr_emp,177,0.171
broadband_availability,-0.001181068454762384,0.00300266532377861,-0.39334002541319035,0.6940683596884145,-0.00706618434699576,0.004704047437470993,,Life Sciences,cagr_emp,177,0.171
level_3+_qualifications,0.00881792486767244,0.0038709202522575013,2.277991870932983,0.022727061933767553,0.001231060586221037,0.016404789149123845,**,Life Sciences,cagr_emp,177,0.171
fe_and_skills_participation,-2.3205358909999613e-05,1.8998590077460337e-05,-1.2214253171097222,0.2219250263698047,-6.044191121886191e-05,1.4031193398862681e-05,,Life Sciences,cagr_emp,177,0.171
smokers,0.006228987426751897,0.0047457385654594885,1.3125433145617869,0.1893368813786187,-0.0030724892415914815,0.015530464095095276,,Life Sciences,cagr_emp,177,0.171
reception_obesity,0.014473163168793967,0.01569070625068289,0.9224035513483702,0.3563181180387919,-0.016280055974542004,0.045226382312129935,,Life Sciences,cagr_emp,177,0.171
year_6_obesity,0.009366650044771217,0.007625759740549197,1.228290736064633,0.2193378473457389,-0.005579564401460716,0.02431286449100315,,Life Sciences,cagr_emp,177,0.171
cancer_diagnosis,-0.0079319487164409,0.007267891277132031,-1.0913686534357339,0.2751106997997591,-0.0221767538631725,0.0063128564302906975,,Life Sciences,cagr_emp,177,0.171
life_satisfaction,-0.13793874970947334,0.08948552364668964,-1.5414644077413984,0.12320379893347358,-0.3133271531946924,0.03744965377574572,,Life Sciences,cagr_emp,177,0.171
worthwhile,-0.07265728110867091,0.08634021707053166,-0.8415230303314722,0.4000549886084116,-0.24188099698428334,0.09656643476694153,,Life Sciences,cagr_emp,177,0.171
happiness,0.3329153396920373,0.12500147495655792,2.6632912916246485,0.007738039712874322,0.08791695076279826,0.5779137286212763,***,Life Sciences,cagr_emp,177,0.171
net_additions,0.004567601933781643,0.0037446843338629545,1.219756200136042,0.2225573098331174,-0.0027718444940611113,0.011907048361624397,,Life Sciences,cagr_emp,177,0.171
size_large_share,-0.8881913518858743,0.44798108098315764,-1.9826537092517682,0.04740612360418695,-1.7662181363681846,-0.010164567403563973,**,Life Sciences,cagr_emp,177,0.171
size_micro_share,0.09219749069540129,0.07454792682551943,1.2367545902542794,0.2161782051655482,-0.053913761004744154,0.23830874239554672,,Life Sciences,cagr_emp,177,0.171
cycle_to_employer,0.010437005693628492,0.016623026659982568,0.627864341862244,0.5300928119998756,-0.022143527873986484,0.04301753926124347,,Life Sciences,cagr_emp,177,0.171
deaths_of_enterprises,-2.430498235705949e-05,6.445399741902387e-06,-3.770903796555801,0.0001626573748837311,-3.693773371715193e-05,-1.1672230996967052e-05,***,Life Sciences,cagr_bus,206,0.342
broadband_availability,2.8449600344197814e-06,0.0004666988041947406,0.006095923128255237,0.9951361871755828,-0.0009118678878151825,0.0009175578078840221,,Life Sciences,cagr_bus,206,0.342
fe_and_skills_participation,-1.2799268911428039e-06,4.661034650292766e-06,-0.2746014537914688,0.7836224492956804,-1.041538693640987e-05,7.855533154124263e-06,,Life Sciences,cagr_bus,206,0.342
related_variety,0.11958668660361031,0.0158723013827811,7.534300396623181,4.909598685215625e-14,0.08847754754159406,0.15069582566562656,***,Life Sciences,cagr_bus,206,0.342
size_large_share,0.5514401970945998,0.22546917291985638,2.4457454203311895,0.014455302989280171,0.10952873854764761,0.993351655641552,**,Life Sciences,cagr_bus,206,0.342
