variable,coef,se,t,p_value,ci_low,ci_high,stars,sector,outcome,n,r2
related_variety,5.429649047514338,1.0921471813231227,4.9715360167265965,6.642452100583212e-07,3.289079906304081,7.570218188724594,***,Life Sciences,lq_bus,294,0.351
nvq_level3,0.0025949936665838674,0.0007557005394632498,3.433891510024605,0.000594982281543693,0.001113847826138408,0.004076139507029327,***,Life Sciences,gd_emp,279,0.075
enterprise_high_growth_rate,13.031114557719855,4.885035464923163,2.6675578204681103,0.007640474100038896,3.456620983269577,22.605608132170133,***,Life Sciences,gd_emp,279,0.075
broadband,0.0006110986196903901,0.0004551659020627857,1.3425843564311963,0.17940659860184427,-0.0002810101553433554,0.0015032073947241356,,Life Sciences,gd_emp,279,0.075
nvq_level3,0.0015550167342187832,0.0005932183229366508,2.621322831905922,0.008758927512926486,0.0003923301862936966,0.00271770328214387,***,Life Sciences,gd_bus,234,0.111
enterprise_death_rate,-0.2956354424065062,0.2702101980826284,-1.0940943180690128,0.27391361417364557,-0.8252376989038919,0.2339668140908795,,Life Sciences,gd_bus,234,0.111
enterprise_high_growth_rate,11.614003574748164,3.0138196194789217,3.853582842080039,0.00011640185381608488,5.707025664669267,17.52098148482706,***,Life Sciences,gd_bus,234,0.111
nvq_level3,0.0016463193488303485,0.003389699023540736,0.48568304660591166,0.6271919055404555,-0.004997368655740083,0.00829000735340078,,Professional and Business Services,lq_emp,294,0.414
gcse_age19,0.019396199851731296,0.0043493351539287736,4.459578111429427,8.212114098772707e-06,0.010871659593336927,0.027920740110125665,***,Professional and Business Services,lq_emp,294,0.414
apprenticeship_starts,-0.00013540163992444156,0.00022728830067477842,-0.5957263947262497,0.5513580223263778,-0.0005808785233543182,0.000310075243505435,,Professional and Business Services,lq_emp,294,0.414
apprenticeship_achievements,-7.367131517643582e-05,0.00037922379638176954,-0.1942687032811357,0.845965489936703,-0.000816936298165255,0.0006695936678123833,,Professional and Business Services,lq_emp,294,0.414
fe_participation,-6.289844101334702e-05,1.9268080715089027e-05,-3.2643853813675703,0.0010970183892085963,-0.00010066318526613229,-2.513369676056176e-05,***,Professional and Business Services,lq_emp,294,0.414
enterprise_death_rate,2.119360779613141,1.0766456049938884,1.9684850518896342,0.04901225437197506,0.009174169711782643,4.229547389514499,**,Professional and Business Services,lq_emp,294,0.414
enterprise_high_growth_rate,89.77655867886095,20.569518101604892,4.3645436045415344,1.2738843851241859e-05,49.46104402037066,130.09207333735125,***,Professional and Business Services,lq_emp,294,0.414
broadband,0.006151899149021232,0.0013572705504758913,4.5325518533237386,5.827536450560701e-06,0.0034916977528116314,0.008812100545230832,***,Professional and Business Services,lq_emp,294,0.414
housing_net_additions,0.006935027410341356,0.003054530113925649,2.2704072808856792,0.023182883136873948,0.0009482583973540555,0.012921796423328656,**,Professional and Business Services,lq_emp,294,0.414
related_variety,-0.1893305955963162,0.38626261864471106,-0.49016028592315,0.6240204810043948,-0.9463914167140794,0.5677302255214471,,Professional and Business Services,lq_emp,294,0.414
nvq_level3,0.009856810686510299,0.00141294804325087,6.9760602547224835,3.0357257101843357e-12,0.0070874834097122506,0.012626137963308347,***,Professional and Business Services,lq_bus,294,0.729
gcse_age19,0.01165198491826339,0.001799751986669223,6.4742170057706465,9.530484957327478e-11,0.008124535843287302,0.015179433993239478,***,Professional and Business Services,lq_bus,294,0.729
apprenticeship_starts,-0.00010783746687843303,0.00013282265436236637,-0.811890617576661,0.41685439860688334,-0.00036816508575968304,0.00015249015200281696,,Professional and Business Services,lq_bus,294,0.729
apprenticeship_achievements,-0.00030134676582594343,0.00023828805425614276,-1.2646322819943674,0.20600317525306822,-0.0007683827701141096,0.00016568923846222274,,Professional and Business Services,lq_bus,294,0.729
fe_participation,-4.420480454979896e-06,1.0220806261351762e-05,-0.4324982141277044,0.6653793499047485,-2.4452892620190828e-05,1.5611931710231035e-05,,Professional and Business Services,lq_bus,294,0.729
enterprise_birth_rate,-1.831647455906097,0.5175332684519626,-3.539187850444653,0.0004013601314809932,-2.845994022873243,-0.8173008889389508,***,Professional and Business Services,lq_bus,294,0.729
